CH1,CH2,CH3,CH4,CH5,CH6,Frame Counter,Timestamp
4.338,0.000,0.000,0.000,0.000,0.000,52484,14:09:46
4.339,0.000,0.000,0.000,0.000,0.000,52485,14:09:46
4.337,0.000,0.000,0.000,0.000,0.000,52486,14:09:46
4.337,0.000,0.000,0.000,0.000,0.000,52487,14:09:46
4.335,0.000,0.000,0.000,0.000,0.000,52488,14:09:46
4.336,0.000,0.000,0.000,0.000,0.000,52489,14:09:46
4.334,0.000,0.000,0.000,0.000,0.000,52490,14:09:46
4.334,0.000,0.000,0.000,0.000,0.000,52491,14:09:46
4.332,0.000,0.000,0.000,0.000,0.000,52492,14:09:46
4.333,0.000,0.000,0.000,0.000,0.000,52493,14:09:46
4.331,0.000,0.000,0.000,0.000,0.000,52494,14:09:46
4.331,0.000,0.000,0.000,0.000,0.000,52495,14:09:46
4.329,0.000,0.000,0.000,0.000,0.000,52496,14:09:46
4.330,0.000,0.000,0.000,0.000,0.000,52497,14:09:46
4.328,0.000,0.000,0.000,0.000,0.000,52498,14:09:46
4.328,0.000,0.000,0.000,0.000,0.000,52499,14:09:46
4.326,0.000,0.000,0.000,0.000,0.000,52500,14:09:46
4.326,0.000,0.000,0.000,0.000,0.000,52501,14:09:46
4.325,0.000,0.000,0.000,0.000,0.000,52502,14:09:46
4.326,0.000,0.000,0.000,0.000,0.000,52503,14:09:46
4.324,0.000,0.000,0.000,0.000,0.000,52504,14:09:46
4.325,0.000,0.000,0.000,0.000,0.000,52505,14:09:46
4.324,0.000,0.000,0.000,0.000,0.000,52506,14:09:46
4.324,0.000,0.000,0.000,0.000,0.000,52507,14:09:46
4.322,0.000,0.000,0.000,0.000,0.000,52508,14:09:46
4.323,0.000,0.000,0.000,0.000,0.000,52509,14:09:46
4.321,0.000,0.000,0.000,0.000,0.000,52510,14:09:46
4.321,0.000,0.000,0.000,0.000,0.000,52511,14:09:46
4.319,0.000,0.000,0.000,0.000,0.000,52512,14:09:46
4.320,0.000,0.000,0.000,0.000,0.000,52513,14:09:46
4.319,0.000,0.000,0.000,0.000,0.000,52514,14:09:46
4.320,0.000,0.000,0.000,0.000,0.000,52515,14:09:46
4.319,0.000,0.000,0.000,0.000,0.000,52516,14:09:46
4.320,0.000,0.000,0.000,0.000,0.000,52517,14:09:46
4.318,0.000,0.000,0.000,0.000,0.000,52518,14:09:46
4.319,0.000,0.000,0.000,0.000,0.000,52519,14:09:46
4.317,0.000,0.000,0.000,0.000,0.000,52520,14:09:46
4.318,0.000,0.000,0.000,0.000,0.000,52521,14:09:46
4.316,0.000,0.000,0.000,0.000,0.000,52522,14:09:46
4.317,0.000,0.000,0.000,0.000,0.000,52523,14:09:46
4.316,0.000,0.000,0.000,0.000,0.000,52524,14:09:46
4.316,0.000,0.000,0.000,0.000,0.000,52525,14:09:46
4.315,0.000,0.000,0.000,0.000,0.000,52526,14:09:46
4.316,0.000,0.000,0.000,0.000,0.000,52527,14:09:46
4.314,0.000,0.000,0.000,0.000,0.000,52528,14:09:46
4.315,0.000,0.000,0.000,0.000,0.000,52529,14:09:46
4.314,0.000,0.000,0.000,0.000,0.000,52530,14:09:46
4.315,0.000,0.000,0.000,0.000,0.000,52531,14:09:46
4.313,0.000,0.000,0.000,0.000,0.000,52532,14:09:46
4.314,0.000,0.000,0.000,0.000,0.000,52533,14:09:46
4.313,0.000,0.000,0.000,0.000,0.000,52534,14:09:46
4.314,0.000,0.000,0.000,0.000,0.000,52535,14:09:46
4.313,0.000,0.000,0.000,0.000,0.000,52536,14:09:46
4.314,0.000,0.000,0.000,0.000,0.000,52537,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52538,14:09:47
4.313,0.000,0.000,0.000,0.000,0.000,52539,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52540,14:09:47
4.313,0.000,0.000,0.000,0.000,0.000,52541,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52542,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52543,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52544,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52545,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52546,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52547,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52548,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52549,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52550,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52551,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52552,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52553,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52554,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52555,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52556,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52557,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52558,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52559,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52560,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52561,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52562,14:09:47
4.313,0.000,0.000,0.000,0.000,0.000,52563,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52564,14:09:47
4.313,0.000,0.000,0.000,0.000,0.000,52565,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52566,14:09:47
4.313,0.000,0.000,0.000,0.000,0.000,52567,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52568,14:09:47
4.313,0.000,0.000,0.000,0.000,0.000,52569,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52570,14:09:47
4.312,0.000,0.000,0.000,0.000,0.000,52571,14:09:47
4.310,0.000,0.000,0.000,0.000,0.000,52572,14:09:47
4.311,0.000,0.000,0.000,0.000,0.000,52573,14:09:47
4.308,0.000,0.000,0.000,0.000,0.000,52574,14:09:47
4.308,0.000,0.000,0.000,0.000,0.000,52575,14:09:47
4.306,0.000,0.000,0.000,0.000,0.000,52576,14:09:47
4.307,0.000,0.000,0.000,0.000,0.000,52577,14:09:47
4.305,0.000,0.000,0.000,0.000,0.000,52578,14:09:47
4.305,0.000,0.000,0.000,0.000,0.000,52579,14:09:47
4.304,0.000,0.000,0.000,0.000,0.000,52580,14:09:47
4.304,0.000,0.000,0.000,0.000,0.000,52581,14:09:47
4.303,0.000,0.000,0.000,0.000,0.000,52582,14:09:47
4.303,0.000,0.000,0.000,0.000,0.000,52583,14:09:47
4.301,0.000,0.000,0.000,0.000,0.000,52584,14:09:47
4.302,0.000,0.000,0.000,0.000,0.000,52585,14:09:47
4.301,0.000,0.000,0.000,0.000,0.000,52586,14:09:47
4.301,0.000,0.000,0.000,0.000,0.000,52587,14:09:47
4.300,0.000,0.000,0.000,0.000,0.000,52588,14:09:47
4.301,0.000,0.000,0.000,0.000,0.000,52589,14:09:47
4.299,0.000,0.000,0.000,0.000,0.000,52590,14:09:47
4.300,0.000,0.000,0.000,0.000,0.000,52591,14:09:47
4.298,0.000,0.000,0.000,0.000,0.000,52592,14:09:47
4.299,0.000,0.000,0.000,0.000,0.000,52593,14:09:47
4.297,0.000,0.000,0.000,0.000,0.000,52594,14:09:47
4.297,0.000,0.000,0.000,0.000,0.000,52595,14:09:47
4.296,0.000,0.000,0.000,0.000,0.000,52596,14:09:47
4.296,0.000,0.000,0.000,0.000,0.000,52597,14:09:47
4.294,0.000,0.000,0.000,0.000,0.000,52598,14:09:47
4.295,0.000,0.000,0.000,0.000,0.000,52599,14:09:47
4.293,0.000,0.000,0.000,0.000,0.000,52600,14:09:47
4.294,0.000,0.000,0.000,0.000,0.000,52601,14:09:47
4.292,0.000,0.000,0.000,0.000,0.000,52602,14:09:47
4.292,0.000,0.000,0.000,0.000,0.000,52603,14:09:47
4.290,0.000,0.000,0.000,0.000,0.000,52604,14:09:47
4.291,0.000,0.000,0.000,0.000,0.000,52605,14:09:47
4.289,0.000,0.000,0.000,0.000,0.000,52606,14:09:47
4.289,0.000,0.000,0.000,0.000,0.000,52607,14:09:47
4.288,0.000,0.000,0.000,0.000,0.000,52608,14:09:47
4.288,0.000,0.000,0.000,0.000,0.000,52609,14:09:47
4.287,0.000,0.000,0.000,0.000,0.000,52610,14:09:47
4.287,0.000,0.000,0.000,0.000,0.000,52611,14:09:47
4.286,0.000,0.000,0.000,0.000,0.000,52612,14:09:47
4.287,0.000,0.000,0.000,0.000,0.000,52613,14:09:47
4.286,0.000,0.000,0.000,0.000,0.000,52614,14:09:47
4.287,0.000,0.000,0.000,0.000,0.000,52615,14:09:47
4.286,0.000,0.000,0.000,0.000,0.000,52616,14:09:47
4.287,0.000,0.000,0.000,0.000,0.000,52617,14:09:47
4.285,0.000,0.000,0.000,0.000,0.000,52618,14:09:47
4.286,0.000,0.000,0.000,0.000,0.000,52619,14:09:47
4.284,0.000,0.000,0.000,0.000,0.000,52620,14:09:47
4.285,0.000,0.000,0.000,0.000,0.000,52621,14:09:47
4.283,0.000,0.000,0.000,0.000,0.000,52622,14:09:47
4.284,0.000,0.000,0.000,0.000,0.000,52623,14:09:47
4.282,0.000,0.000,0.000,0.000,0.000,52624,14:09:47
4.283,0.000,0.000,0.000,0.000,0.000,52625,14:09:47
4.282,0.000,0.000,0.000,0.000,0.000,52626,14:09:47
4.282,0.000,0.000,0.000,0.000,0.000,52627,14:09:47
4.281,0.000,0.000,0.000,0.000,0.000,52628,14:09:47
4.282,0.000,0.000,0.000,0.000,0.000,52629,14:09:47
4.280,0.000,0.000,0.000,0.000,0.000,52630,14:09:47
4.281,0.000,0.000,0.000,0.000,0.000,52631,14:09:47
4.280,0.000,0.000,0.000,0.000,0.000,52632,14:09:47
4.280,0.000,0.000,0.000,0.000,0.000,52633,14:09:47
4.278,0.000,0.000,0.000,0.000,0.000,52634,14:09:47
4.279,0.000,0.000,0.000,0.000,0.000,52635,14:09:47
4.278,0.000,0.000,0.000,0.000,0.000,52636,14:09:47
4.279,0.000,0.000,0.000,0.000,0.000,52637,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52638,14:09:48
4.279,0.000,0.000,0.000,0.000,0.000,52639,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52640,14:09:48
4.279,0.000,0.000,0.000,0.000,0.000,52641,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52642,14:09:48
4.279,0.000,0.000,0.000,0.000,0.000,52643,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52644,14:09:48
4.278,0.000,0.000,0.000,0.000,0.000,52645,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52646,14:09:48
4.278,0.000,0.000,0.000,0.000,0.000,52647,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52648,14:09:48
4.277,0.000,0.000,0.000,0.000,0.000,52649,14:09:48
4.276,0.000,0.000,0.000,0.000,0.000,52650,14:09:48
4.276,0.000,0.000,0.000,0.000,0.000,52651,14:09:48
4.275,0.000,0.000,0.000,0.000,0.000,52652,14:09:48
4.276,0.000,0.000,0.000,0.000,0.000,52653,14:09:48
4.274,0.000,0.000,0.000,0.000,0.000,52654,14:09:48
4.275,0.000,0.000,0.000,0.000,0.000,52655,14:09:48
4.274,0.000,0.000,0.000,0.000,0.000,52656,14:09:48
4.275,0.000,0.000,0.000,0.000,0.000,52657,14:09:48
4.274,0.000,0.000,0.000,0.000,0.000,52658,14:09:48
4.275,0.000,0.000,0.000,0.000,0.000,52659,14:09:48
4.273,0.000,0.000,0.000,0.000,0.000,52660,14:09:48
4.273,0.000,0.000,0.000,0.000,0.000,52661,14:09:48
4.272,0.000,0.000,0.000,0.000,0.000,52662,14:09:48
4.272,0.000,0.000,0.000,0.000,0.000,52663,14:09:48
4.271,0.000,0.000,0.000,0.000,0.000,52664,14:09:48
4.271,0.000,0.000,0.000,0.000,0.000,52665,14:09:48
4.270,0.000,0.000,0.000,0.000,0.000,52666,14:09:48
4.270,0.000,0.000,0.000,0.000,0.000,52667,14:09:48
4.269,0.000,0.000,0.000,0.000,0.000,52668,14:09:48
4.270,0.000,0.000,0.000,0.000,0.000,52669,14:09:48
4.269,0.000,0.000,0.000,0.000,0.000,52670,14:09:48
4.270,0.000,0.000,0.000,0.000,0.000,52671,14:09:48
4.268,0.000,0.000,0.000,0.000,0.000,52672,14:09:48
4.269,0.000,0.000,0.000,0.000,0.000,52673,14:09:48
4.268,0.000,0.000,0.000,0.000,0.000,52674,14:09:48
4.268,0.000,0.000,0.000,0.000,0.000,52675,14:09:48
4.267,0.000,0.000,0.000,0.000,0.000,52676,14:09:48
4.268,0.000,0.000,0.000,0.000,0.000,52677,14:09:48
4.266,0.000,0.000,0.000,0.000,0.000,52678,14:09:48
4.267,0.000,0.000,0.000,0.000,0.000,52679,14:09:48
4.265,0.000,0.000,0.000,0.000,0.000,52680,14:09:48
4.266,0.000,0.000,0.000,0.000,0.000,52681,14:09:48
4.265,0.000,0.000,0.000,0.000,0.000,52682,14:09:48
4.266,0.000,0.000,0.000,0.000,0.000,52683,14:09:48
4.264,0.000,0.000,0.000,0.000,0.000,52684,14:09:48
4.265,0.000,0.000,0.000,0.000,0.000,52685,14:09:48
4.263,0.000,0.000,0.000,0.000,0.000,52686,14:09:48
4.264,0.000,0.000,0.000,0.000,0.000,52687,14:09:48
4.262,0.000,0.000,0.000,0.000,0.000,52688,14:09:48
4.262,0.000,0.000,0.000,0.000,0.000,52689,14:09:48
4.261,0.000,0.000,0.000,0.000,0.000,52690,14:09:48
4.261,0.000,0.000,0.000,0.000,0.000,52691,14:09:48
4.260,0.000,0.000,0.000,0.000,0.000,52692,14:09:48
4.261,0.000,0.000,0.000,0.000,0.000,52693,14:09:48
4.260,0.000,0.000,0.000,0.000,0.000,52694,14:09:48
4.261,0.000,0.000,0.000,0.000,0.000,52695,14:09:48
4.259,0.000,0.000,0.000,0.000,0.000,52696,14:09:48
4.260,0.000,0.000,0.000,0.000,0.000,52697,14:09:48
4.259,0.000,0.000,0.000,0.000,0.000,52698,14:09:48
4.259,0.000,0.000,0.000,0.000,0.000,52699,14:09:48
4.258,0.000,0.000,0.000,0.000,0.000,52700,14:09:48
4.258,0.000,0.000,0.000,0.000,0.000,52701,14:09:48
4.257,0.000,0.000,0.000,0.000,0.000,52702,14:09:48
4.258,0.000,0.000,0.000,0.000,0.000,52703,14:09:48
4.257,0.000,0.000,0.000,0.000,0.000,52704,14:09:48
4.258,0.000,0.000,0.000,0.000,0.000,52705,14:09:48
4.256,0.000,0.000,0.000,0.000,0.000,52706,14:09:48
4.257,0.000,0.000,0.000,0.000,0.000,52707,14:09:48
4.256,0.000,0.000,0.000,0.000,0.000,52708,14:09:48
4.257,0.000,0.000,0.000,0.000,0.000,52709,14:09:48
4.255,0.000,0.000,0.000,0.000,0.000,52710,14:09:48
4.256,0.000,0.000,0.000,0.000,0.000,52711,14:09:48
4.254,0.000,0.000,0.000,0.000,0.000,52712,14:09:48
4.255,0.000,0.000,0.000,0.000,0.000,52713,14:09:48
4.253,0.000,0.000,0.000,0.000,0.000,52714,14:09:48
4.254,0.000,0.000,0.000,0.000,0.000,52715,14:09:48
4.252,0.000,0.000,0.000,0.000,0.000,52716,14:09:48
4.253,0.000,0.000,0.000,0.000,0.000,52717,14:09:48
4.252,0.000,0.000,0.000,0.000,0.000,52718,14:09:48
4.253,0.000,0.000,0.000,0.000,0.000,52719,14:09:48
4.252,0.000,0.000,0.000,0.000,0.000,52720,14:09:48
4.253,0.000,0.000,0.000,0.000,0.000,52721,14:09:48
4.252,0.000,0.000,0.000,0.000,0.000,52722,14:09:48
4.253,0.000,0.000,0.000,0.000,0.000,52723,14:09:48
4.251,0.000,0.000,0.000,0.000,0.000,52724,14:09:48
4.252,0.000,0.000,0.000,0.000,0.000,52725,14:09:48
4.250,0.000,0.000,0.000,0.000,0.000,52726,14:09:48
4.251,0.000,0.000,0.000,0.000,0.000,52727,14:09:48
4.250,0.000,0.000,0.000,0.000,0.000,52728,14:09:48
4.251,0.000,0.000,0.000,0.000,0.000,52729,14:09:48
4.250,0.000,0.000,0.000,0.000,0.000,52730,14:09:48
4.251,0.000,0.000,0.000,0.000,0.000,52731,14:09:48
4.249,0.000,0.000,0.000,0.000,0.000,52732,14:09:48
4.250,0.000,0.000,0.000,0.000,0.000,52733,14:09:48
4.248,0.000,0.000,0.000,0.000,0.000,52734,14:09:48
4.249,0.000,0.000,0.000,0.000,0.000,52735,14:09:48
4.247,0.000,0.000,0.000,0.000,0.000,52736,14:09:48
4.248,0.000,0.000,0.000,0.000,0.000,52737,14:09:49
4.247,0.000,0.000,0.000,0.000,0.000,52738,14:09:49
4.248,0.000,0.000,0.000,0.000,0.000,52739,14:09:49
4.246,0.000,0.000,0.000,0.000,0.000,52740,14:09:49
4.248,0.000,0.000,0.000,0.000,0.000,52741,14:09:49
4.247,0.000,0.000,0.000,0.000,0.000,52742,14:09:49
4.248,0.000,0.000,0.000,0.000,0.000,52743,14:09:49
4.247,0.000,0.000,0.000,0.000,0.000,52744,14:09:49
4.248,0.000,0.000,0.000,0.000,0.000,52745,14:09:49
4.246,0.000,0.000,0.000,0.000,0.000,52746,14:09:49
4.247,0.000,0.000,0.000,0.000,0.000,52747,14:09:49
4.245,0.000,0.000,0.000,0.000,0.000,52748,14:09:49
4.246,0.000,0.000,0.000,0.000,0.000,52749,14:09:49
4.244,0.000,0.000,0.000,0.000,0.000,52750,14:09:49
4.244,0.000,0.000,0.000,0.000,0.000,52751,14:09:49
4.242,0.000,0.000,0.000,0.000,0.000,52752,14:09:49
4.243,0.000,0.000,0.000,0.000,0.000,52753,14:09:49
4.241,0.000,0.000,0.000,0.000,0.000,52754,14:09:49
4.242,0.000,0.000,0.000,0.000,0.000,52755,14:09:49
4.241,0.000,0.000,0.000,0.000,0.000,52756,14:09:49
4.241,0.000,0.000,0.000,0.000,0.000,52757,14:09:49
4.240,0.000,0.000,0.000,0.000,0.000,52758,14:09:49
4.241,0.000,0.000,0.000,0.000,0.000,52759,14:09:49
4.239,0.000,0.000,0.000,0.000,0.000,52760,14:09:49
4.240,0.000,0.000,0.000,0.000,0.000,52761,14:09:49
4.239,0.000,0.000,0.000,0.000,0.000,52762,14:09:49
4.239,0.000,0.000,0.000,0.000,0.000,52763,14:09:49
4.237,0.000,0.000,0.000,0.000,0.000,52764,14:09:49
4.238,0.000,0.000,0.000,0.000,0.000,52765,14:09:49
4.236,0.000,0.000,0.000,0.000,0.000,52766,14:09:49
4.237,0.000,0.000,0.000,0.000,0.000,52767,14:09:49
4.235,0.000,0.000,0.000,0.000,0.000,52768,14:09:49
4.236,0.000,0.000,0.000,0.000,0.000,52769,14:09:49
4.234,0.000,0.000,0.000,0.000,0.000,52770,14:09:49
4.235,0.000,0.000,0.000,0.000,0.000,52771,14:09:49
4.233,0.000,0.000,0.000,0.000,0.000,52772,14:09:49
4.234,0.000,0.000,0.000,0.000,0.000,52773,14:09:49
4.232,0.000,0.000,0.000,0.000,0.000,52774,14:09:49
4.233,0.000,0.000,0.000,0.000,0.000,52775,14:09:49
4.232,0.000,0.000,0.000,0.000,0.000,52776,14:09:49
4.233,0.000,0.000,0.000,0.000,0.000,52777,14:09:49
4.232,0.000,0.000,0.000,0.000,0.000,52778,14:09:49
4.233,0.000,0.000,0.000,0.000,0.000,52779,14:09:49
4.231,0.000,0.000,0.000,0.000,0.000,52780,14:09:49
4.232,0.000,0.000,0.000,0.000,0.000,52781,14:09:49
4.231,0.000,0.000,0.000,0.000,0.000,52782,14:09:49
4.232,0.000,0.000,0.000,0.000,0.000,52783,14:09:49
4.230,0.000,0.000,0.000,0.000,0.000,52784,14:09:49
4.231,0.000,0.000,0.000,0.000,0.000,52785,14:09:49
4.229,0.000,0.000,0.000,0.000,0.000,52786,14:09:49
4.230,0.000,0.000,0.000,0.000,0.000,52787,14:09:49
4.229,0.000,0.000,0.000,0.000,0.000,52788,14:09:49
4.230,0.000,0.000,0.000,0.000,0.000,52789,14:09:49
4.229,0.000,0.000,0.000,0.000,0.000,52790,14:09:49
4.230,0.000,0.000,0.000,0.000,0.000,52791,14:09:49
4.228,0.000,0.000,0.000,0.000,0.000,52792,14:09:49
4.229,0.000,0.000,0.000,0.000,0.000,52793,14:09:49
4.228,0.000,0.000,0.000,0.000,0.000,52794,14:09:49
4.228,0.000,0.000,0.000,0.000,0.000,52795,14:09:49
4.227,0.000,0.000,0.000,0.000,0.000,52796,14:09:49
4.228,0.000,0.000,0.000,0.000,0.000,52797,14:09:49
4.227,0.000,0.000,0.000,0.000,0.000,52798,14:09:49
4.228,0.000,0.000,0.000,0.000,0.000,52799,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52800,14:09:49
4.227,0.000,0.000,0.000,0.000,0.000,52801,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52802,14:09:49
4.227,0.000,0.000,0.000,0.000,0.000,52803,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52804,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52805,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52806,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52807,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52808,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52809,14:09:49
4.224,0.000,0.000,0.000,0.000,0.000,52810,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52811,14:09:49
4.224,0.000,0.000,0.000,0.000,0.000,52812,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52813,14:09:49
4.224,0.000,0.000,0.000,0.000,0.000,52814,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52815,14:09:49
4.224,0.000,0.000,0.000,0.000,0.000,52816,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52817,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52818,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52819,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52820,14:09:49
4.227,0.000,0.000,0.000,0.000,0.000,52821,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52822,14:09:49
4.227,0.000,0.000,0.000,0.000,0.000,52823,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52824,14:09:49
4.226,0.000,0.000,0.000,0.000,0.000,52825,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52826,14:09:49
4.225,0.000,0.000,0.000,0.000,0.000,52827,14:09:49
4.223,0.000,0.000,0.000,0.000,0.000,52828,14:09:49
4.224,0.000,0.000,0.000,0.000,0.000,52829,14:09:49
4.222,0.000,0.000,0.000,0.000,0.000,52830,14:09:49
4.222,0.000,0.000,0.000,0.000,0.000,52831,14:09:49
4.220,0.000,0.000,0.000,0.000,0.000,52832,14:09:49
4.221,0.000,0.000,0.000,0.000,0.000,52833,14:09:49
4.220,0.000,0.000,0.000,0.000,0.000,52834,14:09:49
4.221,0.000,0.000,0.000,0.000,0.000,52835,14:09:49
4.220,0.000,0.000,0.000,0.000,0.000,52836,14:09:49
4.220,0.000,0.000,0.000,0.000,0.000,52837,14:09:50
4.219,0.000,0.000,0.000,0.000,0.000,52838,14:09:50
4.220,0.000,0.000,0.000,0.000,0.000,52839,14:09:50
4.218,0.000,0.000,0.000,0.000,0.000,52840,14:09:50
4.218,0.000,0.000,0.000,0.000,0.000,52841,14:09:50
4.217,0.000,0.000,0.000,0.000,0.000,52842,14:09:50
4.217,0.000,0.000,0.000,0.000,0.000,52843,14:09:50
4.216,0.000,0.000,0.000,0.000,0.000,52844,14:09:50
4.216,0.000,0.000,0.000,0.000,0.000,52845,14:09:50
4.215,0.000,0.000,0.000,0.000,0.000,52846,14:09:50
4.216,0.000,0.000,0.000,0.000,0.000,52847,14:09:50
4.214,0.000,0.000,0.000,0.000,0.000,52848,14:09:50
4.215,0.000,0.000,0.000,0.000,0.000,52849,14:09:50
4.213,0.000,0.000,0.000,0.000,0.000,52850,14:09:50
4.213,0.000,0.000,0.000,0.000,0.000,52851,14:09:50
4.211,0.000,0.000,0.000,0.000,0.000,52852,14:09:50
4.212,0.000,0.000,0.000,0.000,0.000,52853,14:09:50
4.210,0.000,0.000,0.000,0.000,0.000,52854,14:09:50
4.211,0.000,0.000,0.000,0.000,0.000,52855,14:09:50
4.210,0.000,0.000,0.000,0.000,0.000,52856,14:09:50
4.210,0.000,0.000,0.000,0.000,0.000,52857,14:09:50
4.209,0.000,0.000,0.000,0.000,0.000,52858,14:09:50
4.211,0.000,0.000,0.000,0.000,0.000,52859,14:09:50
4.210,0.000,0.000,0.000,0.000,0.000,52860,14:09:50
4.211,0.000,0.000,0.000,0.000,0.000,52861,14:09:50
4.209,0.000,0.000,0.000,0.000,0.000,52862,14:09:50
4.210,0.000,0.000,0.000,0.000,0.000,52863,14:09:50
4.209,0.000,0.000,0.000,0.000,0.000,52864,14:09:50
4.210,0.000,0.000,0.000,0.000,0.000,52865,14:09:50
4.208,0.000,0.000,0.000,0.000,0.000,52866,14:09:50
4.209,0.000,0.000,0.000,0.000,0.000,52867,14:09:50
4.207,0.000,0.000,0.000,0.000,0.000,52868,14:09:50
4.208,0.000,0.000,0.000,0.000,0.000,52869,14:09:50
4.207,0.000,0.000,0.000,0.000,0.000,52870,14:09:50
4.207,0.000,0.000,0.000,0.000,0.000,52871,14:09:50
4.206,0.000,0.000,0.000,0.000,0.000,52872,14:09:50
4.207,0.000,0.000,0.000,0.000,0.000,52873,14:09:50
4.205,0.000,0.000,0.000,0.000,0.000,52874,14:09:50
4.206,0.000,0.000,0.000,0.000,0.000,52875,14:09:50
4.204,0.000,0.000,0.000,0.000,0.000,52876,14:09:50
4.205,0.000,0.000,0.000,0.000,0.000,52877,14:09:50
4.203,0.000,0.000,0.000,0.000,0.000,52878,14:09:50
4.204,0.000,0.000,0.000,0.000,0.000,52879,14:09:50
4.203,0.000,0.000,0.000,0.000,0.000,52880,14:09:50
4.203,0.000,0.000,0.000,0.000,0.000,52881,14:09:50
4.202,0.000,0.000,0.000,0.000,0.000,52882,14:09:50
4.203,0.000,0.000,0.000,0.000,0.000,52883,14:09:50
4.201,0.000,0.000,0.000,0.000,0.000,52884,14:09:50
4.202,0.000,0.000,0.000,0.000,0.000,52885,14:09:50
4.200,0.000,0.000,0.000,0.000,0.000,52886,14:09:50
4.201,0.000,0.000,0.000,0.000,0.000,52887,14:09:50
4.200,0.000,0.000,0.000,0.000,0.000,52888,14:09:50
4.200,0.000,0.000,0.000,0.000,0.000,52889,14:09:50
4.199,0.000,0.000,0.000,0.000,0.000,52890,14:09:50
4.200,0.000,0.000,0.000,0.000,0.000,52891,14:09:50
4.199,0.000,0.000,0.000,0.000,0.000,52892,14:09:50
4.200,0.000,0.000,0.000,0.000,0.000,52893,14:09:50
4.198,0.000,0.000,0.000,0.000,0.000,52894,14:09:50
4.199,0.000,0.000,0.000,0.000,0.000,52895,14:09:50
4.198,0.000,0.000,0.000,0.000,0.000,52896,14:09:50
4.199,0.000,0.000,0.000,0.000,0.000,52897,14:09:50
4.197,0.000,0.000,0.000,0.000,0.000,52898,14:09:50
4.198,0.000,0.000,0.000,0.000,0.000,52899,14:09:50
4.197,0.000,0.000,0.000,0.000,0.000,52900,14:09:50
4.198,0.000,0.000,0.000,0.000,0.000,52901,14:09:50
4.197,0.000,0.000,0.000,0.000,0.000,52902,14:09:50
4.197,0.000,0.000,0.000,0.000,0.000,52903,14:09:50
4.196,0.000,0.000,0.000,0.000,0.000,52904,14:09:50
4.197,0.000,0.000,0.000,0.000,0.000,52905,14:09:50
4.196,0.000,0.000,0.000,0.000,0.000,52906,14:09:50
